ID	Gender	Age	Bus_travel_time	Metro_travel_time	Car_travel_time	Bus_travel_cost	Metro_travel_cost	Car_travel_cost	Bus_headway_time	Metro_headway_time	Choice	Attitude1	Attitude2	Attitude3
261	1	51	35	40	22	1.5	2	9	12	8	3	5	5	4
261	1	51	30	40	18	2.5	2.5	10	9	8	3	5	5	4
261	1	51	30	30	22	2	2.5	10	12	8	2	5	5	4
261	1	51	30	30	22	2	2.5	10	9	8	3	5	5	4
261	1	51	30	30	18	2	2.5	9	7	7	1	5	5	4
261	1	51	30	20	22	2	2.5	12	12	5	2	5	5	4
261	1	51	30	40	18	2.5	2.5	9	7	7	1	5	5	4
261	1	51	25	20	22	2	2	10	9	5	2	5	5	4
261	1	51	30	30	18	1.5	2	9	12	7	3	5	5	4
262	1	25	35	20	18	2	2.5	12	9	8	2	4	3	3
262	1	25	30	30	12	1.5	3	12	12	7	1	4	3	3
262	1	25	30	30	18	2.5	2	10	9	5	2	4	3	3
262	1	25	30	40	22	2.5	2.5	9	12	7	2	4	3	3
262	1	25	25	40	18	2	2	12	9	8	1	4	3	3
262	1	25	30	20	18	2.5	2.5	9	9	5	2	4	3	3
262	1	25	25	30	18	2	2	10	9	7	2	4	3	3
262	1	25	30	30	18	2.5	2	9	12	7	2	4	3	3
262	1	25	30	40	18	2.5	2.5	9	12	7	2	4	3	3
262	1	25	35	30	12	2	3	9	9	7	3	4	3	3
263	0	48	25	30	18	2	2.5	10	12	7	3	5	5	5
263	0	48	30	30	12	1.5	2.5	10	12	5	2	5	5	5
263	0	48	30	30	12	2	2	12	7	8	3	5	5	5
263	0	48	30	40	12	2.5	2.5	9	9	7	2	5	5	5
263	0	48	30	40	12	1.5	2.5	10	12	8	3	5	5	5
263	0	48	25	30	12	2	2	10	12	5	3	5	5	5
263	0	48	30	40	18	2	2.5	9	7	5	3	5	5	5
263	0	48	30	20	22	2.5	2.5	10	9	8	2	5	5	5
263	0	48	35	20	18	2.5	3	9	12	8	3	5	5	5
263	0	48	35	20	12	2.5	2	12	12	8	3	5	5	5
264	0	26	30	20	18	2	2	10	9	7	3	2	1	3
264	0	26	30	30	18	1.5	2	12	12	5	2	2	1	3
264	0	26	30	40	22	1.5	2	9	9	5	2	2	1	3
264	0	26	30	20	18	1.5	3	9	9	5	2	2	1	3
264	0	26	30	40	18	2.5	3	9	9	7	3	2	1	3
264	0	26	30	20	12	2	2.5	10	7	8	1	2	1	3
264	0	26	30	20	18	1.5	3	10	9	5	2	2	1	3
264	0	26	35	20	12	1.5	3	9	9	7	2	2	1	3
264	0	26	35	40	18	2	2.5	10	12	5	3	2	1	3
264	0	26	30	20	22	2	2.5	10	7	8	1	2	1	3
265	0	38	30	30	22	2	3	10	12	5	3	3	4	4
265	0	38	30	20	12	2.5	2	10	7	8	1	3	4	4
265	0	38	25	20	18	2.5	2.5	9	7	7	3	3	4	4
265	0	38	35	30	22	2.5	2.5	10	9	7	2	3	4	4
265	0	38	25	30	12	2.5	3	12	9	8	1	3	4	4
265	0	38	30	30	18	2.5	2	10	12	5	2	3	4	4
265	0	38	30	40	18	2	2	12	9	7	3	3	4	4
265	0	38	30	30	22	1.5	3	12	12	5	2	3	4	4
265	0	38	30	30	22	1.5	2	10	9	7	2	3	4	4
265	0	38	35	20	22	1.5	2	9	7	8	3	3	4	4
266	1	25	30	40	18	2.5	2	10	12	7	3	3	3	2
266	1	25	30	30	18	2	2.5	9	9	7	2	3	3	2
266	1	25	30	30	18	2	3	10	7	7	2	3	3	2
266	1	25	30	20	22	2	3	9	12	5	2	3	3	2
266	1	25	35	20	18	1.5	2	10	9	5	3	3	3	2
266	1	25	35	30	12	2.5	2	9	9	8	1	3	3	2
266	1	25	30	30	22	2.5	2	10	9	5	2	3	3	2
266	1	25	30	40	12	2	2.5	10	9	8	2	3	3	2
266	1	25	30	40	22	1.5	2.5	9	7	5	2	3	3	2
266	1	25	35	20	22	1.5	2.5	10	9	8	1	3	3	2
267	1	21	30	30	22	2	2	10	9	8	2	3	4	3
267	1	21	35	30	18	1.5	2.5	10	9	8	1	3	4	3
267	1	21	30	30	18	1.5	3	10	7	8	1	3	4	3
267	1	21	25	40	12	2	3	10	12	8	2	3	4	3
267	1	21	30	30	18	2	2.5	10	7	7	1	3	4	3
267	1	21	25	20	22	2	3	9	12	7	2	3	4	3
267	1	21	30	40	12	2.5	2.5	10	7	7	3	3	4	3
267	1	21	25	40	18	2	2	10	9	7	2	3	4	3
267	1	21	30	30	18	2.5	2.5	10	7	8	2	3	4	3
267	1	21	25	30	12	2.5	2.5	10	7	5	2	3	4	3
268	0	39	35	30	18	2	3	10	12	7	3	5	3	4
268	0	39	25	30	22	2.5	2.5	10	7	7	1	5	3	4
268	0	39	30	30	22	2	3	9	7	7	3	5	3	4
268	0	39	25	30	18	1.5	3	10	9	8	2	5	3	4
268	0	39	30	40	18	1.5	3	9	9	8	3	5	3	4
268	0	39	25	30	18	2.5	2.5	12	12	5	2	5	3	4
268	0	39	30	40	12	2.5	3	9	12	8	3	5	3	4
268	0	39	25	30	18	2	2.5	10	9	5	2	5	3	4
268	0	39	25	30	22	2	2.5	10	9	7	3	5	3	4
268	0	39	30	20	18	1.5	3	9	9	8	1	5	3	4
269	1	45	30	40	18	1.5	2	12	7	7	1	5	5	3
269	1	45	35	40	12	2.5	2	9	9	8	3	5	5	3
269	1	45	25	20	12	2.5	2.5	9	12	8	3	5	5	3
269	1	45	30	40	22	2.5	2	9	9	7	2	5	5	3
269	1	45	25	30	22	1.5	2	10	7	7	3	5	5	3
269	1	45	25	40	18	2	2.5	10	12	8	3	5	5	3
269	1	45	30	20	22	2	2.5	9	7	7	3	5	5	3
269	1	45	30	20	18	2.5	2	12	9	8	2	5	5	3
269	1	45	35	30	18	2.5	2	10	7	5	2	5	5	3
269	1	45	35	30	12	2	2.5	12	7	7	1	5	5	3
270	1	62	30	40	18	2.5	2.5	10	9	8	3	4	5	4
270	1	62	30	30	18	2	3	10	12	7	2	4	5	4
270	1	62	35	20	22	2.5	2	10	9	5	2	4	5	4
270	1	62	25	40	12	2.5	3	10	12	5	2	4	5	4
270	1	62	30	40	22	2	2.5	12	7	7	3	4	5	4
270	1	62	30	30	12	2	3	10	9	7	1	4	5	4
270	1	62	35	40	18	2	2.5	12	9	7	2	4	5	4
270	1	62	30	30	22	2	2	10	9	5	2	4	5	4
270	1	62	25	40	22	1.5	2.5	9	7	7	2	4	5	4
270	1	62	25	30	12	2	2	12	9	8	3	4	5	4
271	1	21	30	40	18	2	3	9	7	7	3	1	5	3
271	1	21	35	20	18	2	2.5	10	9	7	2	1	5	3
271	1	21	35	30	12	2	2.5	9	12	8	3	1	5	3
271	1	21	30	30	12	2	2	12	12	5	2	1	5	3
271	1	21	25	30	12	1.5	2.5	10	9	5	1	1	5	3
271	1	21	30	30	18	2	3	12	7	7	1	1	5	3
271	1	21	25	20	18	2	2.5	10	7	5	2	1	5	3
271	1	21	30	20	18	2	2.5	9	12	7	2	1	5	3
271	1	21	30	20	12	2	2	9	12	5	2	1	5	3
271	1	21	30	20	18	1.5	2	10	9	8	1	1	5	3
272	1	56	30	20	18	2.5	2.5	9	7	7	3	4	2	5
272	1	56	30	40	22	2	2	9	9	5	2	4	2	5
272	1	56	35	20	18	2	2.5	10	9	7	2	4	2	5
272	1	56	25	40	22	2	2.5	10	12	8	2	4	2	5
272	1	56	30	30	12	1.5	2.5	12	7	7	3	4	2	5
272	1	56	30	20	18	2	3	10	7	5	2	4	2	5
272	1	56	35	40	18	2.5	2.5	9	9	8	3	4	2	5
272	1	56	35	30	22	2	3	10	12	8	2	4	2	5
272	1	56	35	30	12	2	2.5	10	7	8	3	4	2	5
272	1	56	30	20	22	2	3	10	9	7	1	4	2	5
273	1	38	25	30	12	2	2	12	9	7	2	3	4	5
273	1	38	30	30	22	2	2.5	9	9	7	2	3	4	5
273	1	38	30	30	22	2	2.5	12	9	5	2	3	4	5
273	1	38	25	30	18	1.5	3	10	9	7	2	3	4	5
273	1	38	30	40	12	1.5	3	10	7	7	1	3	4	5
273	1	38	25	30	18	2	2.5	9	9	7	1	3	4	5
273	1	38	30	30	18	1.5	2	10	9	7	3	3	4	5
273	1	38	25	20	18	1.5	2	10	9	8	2	3	4	5
273	1	38	30	40	22	1.5	3	10	12	7	2	3	4	5
273	1	38	30	30	18	2	3	10	9	5	3	3	4	5
274	0	25	30	30	12	1.5	2	10	9	7	3	5	3	4
274	0	25	30	30	18	2	2.5	10	7	7	1	5	3	4
274	0	25	25	30	18	2	2	10	12	5	2	5	3	4
274	0	25	35	20	12	2.5	2.5	10	12	7	2	5	3	4
274	0	25	35	30	12	2.5	2.5	9	9	7	3	5	3	4
274	0	25	30	20	18	2	2.5	10	9	7	2	5	3	4
274	0	25	25	20	18	2.5	3	9	12	8	3	5	3	4
274	0	25	25	40	18	1.5	2.5	12	7	8	1	5	3	4
274	0	25	35	40	12	2.5	2.5	10	9	7	3	5	3	4
274	0	25	25	30	12	1.5	2.5	10	12	7	3	5	3	4
275	0	37	35	30	18	2	3	10	7	8	3	3	5	3
275	0	37	30	40	18	2	2.5	12	9	7	2	3	5	3
275	0	37	30	40	12	1.5	2.5	12	12	7	3	3	5	3
275	0	37	30	30	18	2.5	3	9	9	7	1	3	5	3
275	0	37	35	30	18	2	2	10	7	8	3	3	5	3
275	0	37	35	30	22	2	3	12	12	8	2	3	5	3
275	0	37	30	30	18	2	2	10	7	5	3	3	5	3
275	0	37	25	30	18	1.5	2.5	12	12	5	2	3	5	3
275	0	37	30	40	12	2.5	2.5	9	9	5	2	3	5	3
275	0	37	25	30	18	2	3	10	9	7	1	3	5	3
276	0	49	35	30	22	2	2.5	9	7	7	3	5	3	3
276	0	49	35	30	18	1.5	2.5	10	9	5	1	5	3	3
276	0	49	30	30	18	2	3	10	7	5	1	5	3	3
276	0	49	35	40	12	2	2.5	9	9	7	3	5	3	3
276	0	49	30	30	22	2	2	9	9	7	3	5	3	3
276	0	49	35	30	22	1.5	3	12	12	8	1	5	3	3
276	0	49	30	20	18	2.5	3	10	7	8	3	5	3	3
276	0	49	30	30	18	2	2.5	10	12	7	2	5	3	3
276	0	49	30	40	18	2.5	2	10	9	5	3	5	3	3
276	0	49	35	30	18	2	2.5	9	7	7	3	5	3	3
277	1	18	30	30	18	2.5	2.5	10	12	7	2	2	3	3
277	1	18	30	40	18	1.5	2	10	9	7	1	2	3	3
277	1	18	30	30	12	2	2.5	12	9	8	2	2	3	3
277	1	18	25	20	12	2	3	9	7	7	2	2	3	3
277	1	18	25	40	22	2.5	2	12	9	8	1	2	3	3
277	1	18	35	30	22	1.5	2.5	10	12	7	2	2	3	3
277	1	18	35	40	18	1.5	2	9	7	7	3	2	3	3
277	1	18	35	30	18	2	3	10	9	7	1	2	3	3
277	1	18	30	30	18	2	2.5	10	9	7	2	2	3	3
277	1	18	25	20	12	2	2.5	9	9	5	1	2	3	3
278	0	23	35	20	12	1.5	3	10	9	5	3	2	3	2
278	0	23	35	20	18	2	3	10	7	7	2	2	3	2
278	0	23	30	20	22	2	2.5	12	7	7	2	2	3	2
278	0	23	30	20	18	1.5	2.5	12	12	7	2	2	3	2
278	0	23	25	30	18	1.5	3	12	7	5	3	2	3	2
278	0	23	35	30	22	2	2	12	7	8	1	2	3	2
278	0	23	30	20	18	2	2	9	12	7	3	2	3	2
278	0	23	30	20	18	2	3	9	9	5	2	2	3	2
278	0	23	30	40	18	2	3	10	12	7	3	2	3	2
278	0	23	30	20	12	2	2	12	7	7	1	2	3	2
279	1	45	35	30	18	2	2	9	9	7	3	4	5	3
279	1	45	30	20	18	2.5	3	12	9	8	2	4	5	3
279	1	45	35	30	12	2.5	2	10	9	7	3	4	5	3
279	1	45	30	30	18	2	3	10	9	8	2	4	5	3
279	1	45	25	30	18	1.5	2.5	10	9	7	3	4	5	3
279	1	45	30	20	18	2.5	2.5	10	7	5	1	4	5	3
279	1	45	35	30	12	1.5	2	10	9	8	3	4	5	3
279	1	45	25	40	22	2	2	10	9	8	1	4	5	3
279	1	45	30	40	18	2	2.5	9	12	5	2	4	5	3
279	1	45	35	30	18	2	2.5	12	9	7	2	4	5	3
280	0	61	30	30	12	1.5	2.5	12	9	8	3	3	3	3
280	0	61	25	20	22	2	2	9	12	8	2	3	3	3
280	0	61	25	30	18	2	2.5	12	12	7	2	3	3	3
280	0	61	30	20	18	2.5	3	12	12	7	2	3	3	3
280	0	61	25	30	18	2.5	2.5	10	12	7	3	3	3	3
280	0	61	30	20	22	1.5	2	10	7	8	2	3	3	3
280	0	61	30	40	18	2.5	2.5	9	9	5	3	3	3	3
280	0	61	30	20	22	2	2.5	10	9	7	2	3	3	3
280	0	61	30	30	22	1.5	2	10	9	7	3	3	3	3
280	0	61	25	30	18	2	2.5	10	7	8	1	3	3	3
281	1	48	30	30	18	2	2.5	10	12	7	3	5	5	3
281	1	48	25	40	12	1.5	2.5	10	9	7	3	5	5	3
281	1	48	25	30	12	2.5	3	12	9	5	2	5	5	3
281	1	48	30	20	18	2	2.5	10	9	7	2	5	5	3
281	1	48	25	30	18	1.5	2	12	12	5	3	5	5	3
281	1	48	30	20	18	2.5	3	10	9	5	2	5	5	3
281	1	48	30	20	22	2	2.5	10	12	7	3	5	5	3
281	1	48	30	30	18	1.5	2	10	9	7	2	5	5	3
281	1	48	25	30	12	2.5	2	12	12	5	2	5	5	3
281	1	48	30	40	22	1.5	2	12	9	8	1	5	5	3
282	1	27	35	30	12	2	2.5	10	12	7	3	3	3	1
282	1	27	30	20	18	2	2.5	9	9	5	2	3	3	1
282	1	27	30	30	22	2.5	3	10	12	5	2	3	3	1
282	1	27	30	40	22	1.5	3	12	9	7	2	3	3	1
282	1	27	25	40	18	2.5	2.5	10	12	5	3	3	3	1
282	1	27	35	30	12	2.5	2	9	7	7	1	3	3	1
282	1	27	30	40	18	2.5	3	12	9	7	2	3	3	1
282	1	27	30	40	12	2	2.5	12	7	8	1	3	3	1
282	1	27	25	20	18	1.5	3	12	9	8	2	3	3	1
282	1	27	30	30	18	2.5	3	12	9	7	1	3	3	1
283	0	37	35	40	12	2	2.5	10	9	7	3	5	5	4
283	0	37	30	20	12	2	2	10	12	8	2	5	5	4
283	0	37	25	30	12	2	2.5	9	9	5	3	5	5	4
283	0	37	30	40	12	2.5	3	10	12	5	2	5	5	4
283	0	37	30	40	18	2	3	12	7	7	1	5	5	4
283	0	37	30	30	18	2.5	2.5	12	9	7	2	5	5	4
283	0	37	35	30	12	2	2.5	10	12	7	3	5	5	4
283	0	37	30	40	22	2	2	10	9	5	2	5	5	4
283	0	37	30	40	18	2	2.5	12	12	7	2	5	5	4
283	0	37	30	30	18	2	2.5	10	12	7	3	5	5	4
284	0	25	30	40	12	2.5	2	12	9	7	3	5	3	3
284	0	25	30	30	12	2.5	2	9	9	7	2	5	3	3
284	0	25	30	30	12	2	3	10	7	7	2	5	3	3
284	0	25	35	30	18	1.5	3	10	9	8	1	5	3	3
284	0	25	25	30	12	2	2	9	9	7	3	5	3	3
284	0	25	25	30	18	2.5	3	9	9	8	3	5	3	3
284	0	25	35	30	18	2	2.5	10	9	7	3	5	3	3
284	0	25	25	30	18	1.5	3	10	7	7	2	5	3	3
284	0	25	35	40	12	2	2.5	9	9	7	3	5	3	3
284	0	25	30	30	22	1.5	2	12	9	8	1	5	3	3
285	0	39	25	30	18	2.5	2.5	10	9	5	3	5	5	3
285	0	39	30	30	18	1.5	3	10	7	8	1	5	5	3
285	0	39	35	30	18	2	2.5	10	9	7	3	5	5	3
285	0	39	25	40	12	1.5	2.5	10	12	5	2	5	5	3
285	0	39	35	20	12	2.5	2.5	10	12	5	3	5	5	3
285	0	39	30	30	12	2	2.5	9	12	8	3	5	5	3
285	0	39	30	30	22	2	2.5	9	9	7	3	5	5	3
285	0	39	35	40	22	1.5	2	12	9	7	1	5	5	3
285	0	39	25	30	12	2	2.5	10	9	7	2	5	5	3
285	0	39	35	20	12	2	2	10	9	5	3	5	5	3
286	1	55	30	30	18	2.5	3	12	9	7	3	3	4	3
286	1	55	25	30	22	1.5	2.5	10	9	7	1	3	4	3
286	1	55	30	30	22	2	2.5	10	9	7	2	3	4	3
286	1	55	30	30	12	1.5	2.5	10	7	7	2	3	4	3
286	1	55	30	30	12	2	2	9	7	5	3	3	4	3
286	1	55	30	30	18	1.5	2.5	10	12	7	2	3	4	3
286	1	55	30	20	18	2.5	2.5	10	7	5	2	3	4	3
286	1	55	30	30	18	1.5	3	12	9	7	1	3	4	3
286	1	55	30	30	12	2.5	2.5	9	9	8	3	3	4	3
286	1	55	30	30	18	2.5	2.5	10	9	5	2	3	4	3
287	0	46	25	20	22	1.5	2.5	9	12	7	3	5	5	4
287	0	46	30	20	18	1.5	2.5	9	12	7	3	5	5	4
287	0	46	25	30	22	2	3	12	9	7	3	5	5	4
287	0	46	30	40	22	2.5	2.5	12	9	7	2	5	5	4
287	0	46	25	40	18	1.5	2.5	10	12	7	3	5	5	4
287	0	46	25	30	22	1.5	3	10	7	5	1	5	5	4
287	0	46	30	20	18	2	2.5	12	7	8	2	5	5	4
287	0	46	30	40	18	2	2.5	9	9	5	2	5	5	4
287	0	46	35	20	18	2.5	2.5	10	9	5	2	5	5	4
287	0	46	35	30	22	2.5	2.5	12	9	8	1	5	5	4
288	0	26	35	30	18	2	2.5	12	7	5	3	5	1	3
288	0	26	30	30	18	1.5	2	10	7	7	1	5	1	3
288	0	26	25	30	18	2	2.5	9	9	7	2	5	1	3
288	0	26	25	20	18	2	2	9	9	8	2	5	1	3
288	0	26	30	20	12	1.5	2	12	7	7	3	5	1	3
288	0	26	25	20	12	2.5	2	12	7	7	1	5	1	3
288	0	26	25	30	18	1.5	2	10	12	7	3	5	1	3
288	0	26	30	40	18	2	2	10	9	7	2	5	1	3
288	0	26	30	30	22	2	2	10	9	5	3	5	1	3
288	0	26	30	30	18	1.5	3	10	7	8	1	5	1	3
289	1	61	35	40	22	2.5	2	10	7	8	3	4	5	5
289	1	61	30	40	12	1.5	3	10	9	5	2	4	5	5
289	1	61	35	40	22	2	3	12	9	5	2	4	5	5
289	1	61	35	20	18	2.5	2	9	9	5	2	4	5	5
289	1	61	30	30	18	2.5	2.5	12	12	7	3	4	5	5
289	1	61	35	40	12	2	3	10	9	7	3	4	5	5
289	1	61	35	20	22	1.5	3	9	9	8	3	4	5	5
289	1	61	30	20	22	1.5	2.5	10	9	7	1	4	5	5
289	1	61	30	30	18	2	2.5	9	7	7	2	4	5	5
289	1	61	25	20	18	1.5	2.5	9	9	5	3	4	5	5
290	1	64	35	20	18	1.5	2.5	10	9	7	3	4	4	4
290	1	64	25	20	22	2	3	10	7	8	2	4	4	4
290	1	64	30	20	18	2	3	10	9	7	2	4	4	4
290	1	64	30	30	22	1.5	2.5	12	7	5	2	4	4	4
290	1	64	30	30	12	2	2.5	12	9	5	3	4	4	4
290	1	64	30	30	22	2.5	3	12	9	7	1	4	4	4
290	1	64	25	40	12	2.5	3	12	7	7	1	4	4	4
290	1	64	25	20	22	2	2	12	9	5	2	4	4	4
290	1	64	25	40	18	2	2	10	9	8	2	4	4	4
290	1	64	30	20	12	2.5	2.5	10	7	7	1	4	4	4
291	1	18	35	40	18	2	2.5	9	9	7	3	1	4	3
291	1	18	35	30	12	2.5	3	12	12	5	2	1	4	3
291	1	18	25	30	18	2.5	2.5	12	7	7	2	1	4	3
291	1	18	30	30	22	2	2.5	10	12	8	2	1	4	3
291	1	18	35	30	22	2.5	2.5	10	9	5	2	1	4	3
291	1	18	35	30	22	2	2	10	9	5	1	1	4	3
291	1	18	35	30	12	2	2.5	10	12	8	3	1	4	3
291	1	18	30	20	22	2	2.5	10	9	7	2	1	4	3
291	1	18	35	20	18	1.5	2	10	9	7	2	1	4	3
291	1	18	30	30	12	1.5	2.5	9	9	7	3	1	4	3
292	1	58	30	30	18	2	2	10	9	7	3	4	3	4
292	1	58	30	30	18	2	2	10	9	5	1	4	3	4
292	1	58	30	30	18	2.5	3	12	9	8	2	4	3	4
292	1	58	35	30	18	1.5	2.5	9	12	5	2	4	3	4
292	1	58	25	40	22	2.5	2.5	10	12	7	1	4	3	4
292	1	58	30	30	12	2	2.5	12	7	8	2	4	3	4
292	1	58	25	30	18	2	2	10	7	7	3	4	3	4
292	1	58	30	40	18	2	3	12	7	8	1	4	3	4
292	1	58	30	30	12	1.5	2.5	10	9	8	3	4	3	4
292	1	58	30	20	22	2	3	12	9	8	1	4	3	4
293	0	56	35	30	18	2	2.5	10	12	7	3	3	5	4
293	0	56	30	20	18	2	2	10	9	8	2	3	5	4
293	0	56	30	20	18	2	2	12	9	8	2	3	5	4
293	0	56	25	40	18	2	3	10	7	8	1	3	5	4
293	0	56	25	30	18	2.5	2.5	10	9	7	3	3	5	4
293	0	56	30	20	12	1.5	3	10	7	7	3	3	5	4
293	0	56	30	20	12	2	3	12	9	7	3	3	5	4
293	0	56	25	30	18	2.5	2.5	10	9	7	2	3	5	4
293	0	56	30	30	18	2.5	2.5	9	9	7	3	3	5	4
293	0	56	35	40	18	1.5	3	12	9	8	1	3	5	4
294	1	43	30	30	18	2	3	10	9	7	3	4	4	3
294	1	43	30	40	18	2.5	2.5	12	7	7	1	4	4	3
294	1	43	30	30	22	2	3	12	9	8	1	4	4	3
294	1	43	25	40	18	2	2.5	10	12	8	2	4	4	3
294	1	43	25	30	22	1.5	2.5	10	9	7	3	4	4	3
294	1	43	30	40	12	2.5	2.5	10	12	8	2	4	4	3
294	1	43	25	30	18	2	2.5	10	7	8	3	4	4	3
294	1	43	30	20	18	2.5	3	12	9	7	2	4	4	3
294	1	43	25	20	22	2	2.5	10	9	7	2	4	4	3
294	1	43	30	20	18	1.5	3	12	7	7	1	4	4	3
295	0	28	25	30	22	2	3	9	9	5	3	5	5	4
295	0	28	30	20	12	2	2.5	10	9	8	1	5	5	4
295	0	28	25	20	12	2.5	2.5	10	7	7	3	5	5	4
295	0	28	30	20	18	2	2.5	12	7	8	1	5	5	4
295	0	28	35	40	18	2	2.5	9	12	5	3	5	5	4
295	0	28	30	30	12	2.5	2	10	9	8	2	5	5	4
295	0	28	25	20	12	2.5	2.5	9	9	7	3	5	5	4
295	0	28	25	20	18	2	2.5	10	9	8	1	5	5	4
295	0	28	25	30	18	2	2.5	10	9	5	2	5	5	4
295	0	28	35	20	12	2	2.5	12	9	7	1	5	5	4
296	0	52	35	30	18	2	2	10	9	7	3	4	3	5
296	0	52	25	40	18	2	3	9	9	8	3	4	3	5
296	0	52	35	40	12	2.5	2.5	10	12	7	3	4	3	5
296	0	52	30	30	12	2.5	2.5	10	12	5	2	4	3	5
296	0	52	30	30	18	2	2.5	9	7	5	3	4	3	5
296	0	52	30	30	18	1.5	2.5	10	12	5	2	4	3	5
296	0	52	30	20	12	2	2	10	12	5	3	4	3	5
296	0	52	35	30	12	2	3	10	12	7	3	4	3	5
296	0	52	30	20	18	2.5	2.5	10	9	7	3	4	3	5
296	0	52	35	20	22	2.5	2	10	7	7	1	4	3	5
297	0	41	25	20	18	2	3	9	9	5	3	4	5	2
297	0	41	25	40	18	2.5	2.5	9	9	5	3	4	5	2
297	0	41	25	30	22	2.5	2.5	10	9	7	3	4	5	2
297	0	41	25	30	12	2	2.5	9	7	7	2	4	5	2
297	0	41	25	30	18	2	2	10	9	8	3	4	5	2
297	0	41	30	30	18	2	3	12	12	8	2	4	5	2
297	0	41	30	40	22	2	2	10	9	7	3	4	5	2
297	0	41	30	30	18	2	2.5	10	9	7	2	4	5	2
297	0	41	25	30	12	1.5	2.5	12	9	7	2	4	5	2
297	0	41	25	20	18	2.5	2.5	12	12	7	2	4	5	2
298	0	50	25	20	18	1.5	2	10	12	7	3	4	4	5
298	0	50	30	40	12	1.5	2.5	10	7	7	1	4	4	5
298	0	50	30	30	18	2	2.5	12	12	7	2	4	4	5
298	0	50	30	20	18	2	2.5	10	12	8	2	4	4	5
298	0	50	30	30	18	2	2.5	10	7	8	3	4	4	5
298	0	50	30	30	12	1.5	2.5	9	12	7	2	4	4	5
298	0	50	25	20	18	2	3	10	12	7	3	4	4	5
298	0	50	35	30	18	1.5	2	10	12	7	2	4	4	5
298	0	50	30	20	12	2	2.5	10	9	8	3	4	4	5
298	0	50	25	40	18	1.5	2.5	12	7	7	1	4	4	5
299	1	37	25	20	18	1.5	2.5	10	9	5	2	5	5	4
299	1	37	35	40	22	2.5	2.5	10	9	5	2	5	5	4
299	1	37	25	20	12	2	2.5	12	7	7	2	5	5	4
299	1	37	30	30	12	2	2	10	7	7	1	5	5	4
299	1	37	30	30	12	2.5	2.5	12	9	7	3	5	5	4
299	1	37	30	40	18	2.5	2	10	12	8	3	5	5	4
299	1	37	30	30	22	2	2	12	7	5	2	5	5	4
299	1	37	25	40	18	1.5	2.5	10	9	8	2	5	5	4
299	1	37	35	20	12	2	3	12	12	7	2	5	5	4
299	1	37	30	30	22	2	2	10	9	5	2	5	5	4
300	1	44	35	20	18	2	2.5	10	7	5	3	3	3	3
300	1	44	25	20	22	2	2.5	10	12	7	2	3	3	3
300	1	44	25	30	18	2	2	10	9	5	2	3	3	3
300	1	44	30	20	22	2	2.5	12	9	5	2	3	3	3
300	1	44	30	40	18	2	2.5	12	12	5	3	3	3	3
300	1	44	30	20	18	2	2.5	12	9	5	1	3	3	3
300	1	44	30	40	18	1.5	2	10	7	5	2	3	3	3
300	1	44	30	30	22	1.5	2.5	9	7	8	2	3	3	3
300	1	44	25	30	12	2	2	12	9	7	2	3	3	3
300	1	44	25	30	18	2	3	12	12	7	3	3	3	3
